,0
995,@SenatorSinema @DHSgov Build the wall. Our only hope in border states is a physical barrier. Congress has had the o… https://t.co/gbMC1BUNUO
996,@SenatorSinema @Fort_Huachuca ... she goes left on securing the border and than right on skipping out on supporting… https://t.co/If3xum2iK3
997,"@FSnarkey @RobertSacco18 @barula At this rate, we will be building a wall at the Southern border and offering Vic to NZ 😂"
998,"Senate candidate is all Trump when it comes to a border wall. Gavin Clarkson, Choctaw, announces bid for the U.S. S… https://t.co/StYtJZsLJx"
999,"He calls it a border wall fancy name for wasting money, they are here their children are here, they have multiplied… https://t.co/95G8uPXKMO"
1000,"Senate candidate is all Trump when it comes to a border wall Gavin Clarkson, Choctaw, announces bid for the U.S. Se… https://t.co/frIX3L55zu"
1001,@pollsofpolitics @realDonaldTrump Yes a wall plus immigration reform.  A wall would stop people from rushing the bo… https://t.co/vI65cHsa3V
1002,The word is out about a wall…Juan is coming https://t.co/scOAfLgmQE
1003,"@Radio702 Awesome! So, does this mean he has no “artificial constructs by colonizers” around his house? Can we all… https://t.co/gNXbFCNCa6"
1004,Did anyone else notice that there wasn’t a mad dash to the border until Trump mentioned putting up a wall?
1005,Trump supporters: the GOP was caught trying to trick you again. They thought you were gullible enough to fall for t… https://t.co/diyQntupR1
1006,"B is for border… This half term, the #burnetnewsclub are exploring walls and borders.  One @gorse_ruth student has… https://t.co/F4r8D4Z7GV"
1007,"Daines talks MMIP crisis, southern border wall, and Trooper Palmer on Montana This Morning https://t.co/LDt32leJyX https://t.co/DI7HSNDRZH"
1008,"Border Wall Offer, US Company Shocks President Trump https://t.co/1HJ366NpCt via @YouTube"
1009,@DeplorableDonn2 @RepMattGaetz She wasn't going to waste money for a wall but she is all about border security!  An… https://t.co/sBHYm8BPVI
1010,"@bealejonathan @OC15Sqn Interestingly, RAF Gatow in Berlin was right up against the border. The East Germans left a… https://t.co/3I6YNubTF9"
1011,Trump Border Wall Construction Presentation (2019) https://t.co/xeWlbS5hTB via @YouTube
1012,If you don't raise HELL with your Representatives you will have this in your front yard sooner then you think.  Cal… https://t.co/JjyhBPjFHH
1013,Artist building a wall of cheese on Mexico border: ‘Make America Grate Again’ https://t.co/AS8umtU3Mp
1014,https://t.co/g1OlvNS9w5
1015,WASHINGTON EXAMINER revealed: Wall supporter Martha McSally says more barrier won't end border crisis  https://t.co/10RX1sbRyn
1016,@RuthLeaEcon Everywhere the EU hasn't mission crept it meets a border with a non-EU country. No big new Berlin-styl… https://t.co/IuqMxyzKMm
1017,@nora_ell we are having tremendous problems on the border like you wouldn't believe which is why I'm going to build a wall with a bbd
1018,米政権、壁建設巡り非常事態宣言と災害関連予算の転用検討＝報道 - ロイター (Reuters Japan) 2019/01/10 17:01:00(JST)&gt;&gt; https://t.co/PnvBRv5MWm #災害 #緊急 #sougofollow
1019,"A Death, a Life, and a Border Wall"
1020,@onjikogereson @ItsMutai You forget the Somalia-Kenya border wall project  that cost millions per kilometer but sti… https://t.co/ySIGrlOdXc
1021,@Independent Israel shoots kids on its border and the media are silent. Ditto their border wall. Madonna was co-opt… https://t.co/HUVH9RoXmj
1022,"@peteums2 @axios :-)

Exactly.  I live in Pennsylvania, near the New Jersey border.  We've been contemplating a wal… https://t.co/037LEcSpTF"
1023,@NostraThomas57 @SteveSGoddard @BarackObama @AOC Where did the $1 trillion in stimulus money Obama have go?  Can yo… https://t.co/EuC7yN3a80
1024,"@RepAdamSchiff Additional note. Your resistance to the border wall along with proposals to reduce voting age to 16,… https://t.co/sEthRfeTcJ"
1025,@UROCKlive1 @realDonaldTrump He can't help himself in one tweet he  says border out of control but then realizes he… https://t.co/CM2iUnBRJE
1026,@guyverhofstadt Nice way to spin it. What's the difference between border guards and a Trump-esque wall?
1027,"@harveyS98451814 Italians must protect his border building the biggest wall ever created, 30 meters tall, and with… https://t.co/sY3O3o5KYU"
1028,"@Doozy_45 Wish I had been a fly on the wall , but it sure puts to bed the argument of the border , no agreement on… https://t.co/S2yB5ZbtJ2"
1029,"Eventually, but at a later date so we can get started early, Japan will be paying, in some form, for the badly needed border wall."
1030,How to go over the border wall ... https://t.co/Ml6pc6EttK
1031,"@IngrahamAngle Why don’t you and some of your friends go down to the Texas border buy the land, a few million yards… https://t.co/4H2G068gFY"
1032,@RepMattGaetz WOW- stopping people on their way to Trump's Golf Course. Were they carrying Drugs or on the Terroris… https://t.co/qzkjM0TOFU
1033,"Gang Of 20 Dems: Don't You Dare Give Trump That Money

The ‘Usual Suspects’ are at it again..( hope they’ll be indi… https://t.co/Y8myqJlynX"
1034,Arizona company says it can build 218 miles of border wall in a year https://t.co/gTjGf9JXXD
1035,"Cory Booker Acknowledges Problem at Border, Says 'Nations Should Have Borders' | https://t.co/UdKR3fISBX… https://t.co/tfZcw096Sh"
1036,@CathyYoung63 Kenya really needs to build their Somalia border wall.
1037,"AZ company says it can build border wall ""faster, cheaper'"
1038,"Illegal immigrant arrested after abducting, raping New Jersey teen: cops https://t.co/0sRMjMxM0w #FoxNews
Democrat… https://t.co/Wyngy2ejqH"
1039,"@wtam1100 This ..is about human trafficking, and what women are forced to do. So, people who are for Trump's wall,… https://t.co/v8j8hANLHe"
1040,@joegooding @biddergalore @IamMonicaRae @thancockMD @vaxchoiceeast @TXbonniejean @boxersforlife @red_red_rita… https://t.co/amluEIEVaa
1041,Pelosi suggests “mowing the grass” instead of building border wall https://t.co/bqhjXAtG2Q via @YouTube
1042,@SenatorSinema @RandRandH @DHSgov help the president with getting a complete border wall built
1043,President Trump says new border wall 'looks great' https://t.co/9aEKPz6epS
1044,"In other words there is no technological solution. A border is a border, that's why Trump wants to build his wall.… https://t.co/SqCfEPCJec"
1045,"Matt Gaetz Busted For Lying: Not 'At The Border,' Not Trump's Wall | @crooksandliars https://t.co/UDNsKZUea9"
1046,"@AOC Based on the NAS data, illegal border-crossers create an average fiscal burden of approximately $74,722 during… https://t.co/ydKbhEZjiS"
1047,"@SenatorSinema @DHSgov SECURE OUR BORDER. 
BUILD THE WALL."
1048,"Working class solidarity can bring down border walls. “No ban, no wall, sanctuary for all.! #Marxism2019"
1049,"What would have changed?
Puerto Rico after Maria
The Wall
Southern border family separation
Government Shutdown 
Su… https://t.co/sUQt9MNfeD"
1050,#TakeAction with me on @time with @Action Button. We can make a difference: https://t.co/ZP59Ynuw41
1051,"@realDonaldTrump Now put down your phone, please, and go Secure the Border NOW!
Tell Jared he has given you BAAAD a… https://t.co/RNW0jHRT6c"
1052,Nancy Pelosi says Democrats will sue to stop President Trump from 'stealing' funds to build border wall https://t.co/llgKvbh9kx
1053,Home Depot Sponsors 129 Miles of Trump's Border Wall https://t.co/SPyITeqNUH
1054,"@TheDemocrats I agree, the border wall is a distraction event to disguise his lack of a poor domestic and foreign p… https://t.co/57zddirqg0"
1055,"i mean if u think about it, if we built the wall around florida instead of the mexican border, it would have the same theoretical effects"
1056,@herxxxangel @KelC3171 @AwesomelyStacey @TuffTiffResists @AaronFife007 @thegoodgodabove @realDonaldTrump @POTUS… https://t.co/aMZOMOQweU
1057,"“The wall is used to control workers, it’s used to drive down wages on both sides, in USA &amp; Mexico.” “ It’s about e… https://t.co/k1sOFwFuqB"
1058,I'm so infuriated about this border wall!
1059,"@realDonaldTrump Lies. No wall is being built. If you mean that grandstanding done by some (R)'s in Texas, they wer… https://t.co/sljy8u4iT7"
1060,"@AOC AOC There is no such place as Palestinian, have has been and never will be. Simple to fix kids in cages. Send… https://t.co/4aFRl7KKiq"
1061,Wildlife is at stake: Tell the House to reject Trump’s border wall! - Sign the Petition! https://t.co/OR60ruCoqU via @Change
1062,https://t.co/b1Ni7kwUhp
1063,fact Pentagon awards nearly $1 billion to build Trump's border wall
1064,All these fake American hating terrorist. If they were real they’d hit us where the maga people would hurt. Attack… https://t.co/oR92OHHBB5
1065,GOP congressmen pretend they watched wall construction at the 'border' https://t.co/hudwLzyENx
1066,"''No one is born hating another person because of their skin color, background or religion. It must be learned'' -… https://t.co/tvdvDmqaNn"
1067,"@RepJerryNadler Jerry, as a taxpayer I think your job should be to focus on the crisis at the border and help get t… https://t.co/jhvFFsIipz"
1068,@steamtug7 One of the most heartbreaking aspects of the Trump-era has been the revelation that many people who clai… https://t.co/ZUAuo8TqCB
1069,@bassman365 @djrothkopf @andylassner And the Dems offered trump $25b for the wall last year but trump refused becau… https://t.co/EjedfH2GGI
1070,LYING!!! GOP congressmen pretend they watched wall construction at the 'border' https://t.co/J8qE6mu2yW
1071,"""Despite celebrations this year that the Berlin Wall had now been down for longer than it was ever up, Europe has n… https://t.co/XGYOE0OBwF"
1072,@NicolaSturgeon @AndrewWilson Bonds of Friendship divided by a Massive border wall and checkpoints ? no thanks.
1073,"@leftkist (L-R) Jeff Allen, Jim Benvie, Viper and Stinger share cigarettes while patrolling the US-Mexico border in… https://t.co/qBfLIMsJU4"
1074,@EricTrump Kind of like ‘we need a border wall’ becoming ‘a border wall is immoral!’.  Modern day Democrats have no soul
1075,"Why? Though President Trump said he would block money transfers to Mexico to fund a much-needed border wall, Mexica… https://t.co/wZbNoEb72c"
1076,@realDonaldTrump @BreitbartNews Why? Though President Trump said he would block money transfers to Mexico to fund a… https://t.co/0gTsdVhHI7
1077,https://t.co/8WjMdSSWpJ
1078,"Oh? Like build the wall, Mexico’s gonna pay? Or close the border? How about trade wars are easy to win? Stfu and no… https://t.co/M2YsJkt8uy"
1079,@RepMattGaetz Building a border wall 100 miles north of the southern border is kind of ineffective isn't it?
1080,@RepMattGaetz Oh my God asylum seekers are such an inconvenience for a fascist government. You do realize when thes… https://t.co/rpEoUbV2JW
1081,(RANCHERS ON THE USA/MEXICO BORDER UNITED TO SAY ‘NO’ TO TRUMP’S WALL) has been published on Cyprium News -… https://t.co/rQsims7Qu8
1082,"@SimonCalder I used a 72 hour version a few years ago. Time enough to do Beijing and wall.
Just needed exit ticket.… https://t.co/3R1sPnf0ka"
1083,Has The Orange considered using inflatable Mt. Fuji balloons for our wall? Cuz our dearly border patrol agents couldn't even climb them. 😂
1084,World-renowned cellist Yo-Yo Ma played music in the United States-Mexico border over the weekend in protest of Trum… https://t.co/NDh1hSJutT
1085,"I have great wall on our southern border, and I watched our firemen, down on the highest - and beautiful, piece of me that"
1086,"@kevinbenjamin99 Yeah we definitely gotta fix our border, but to me a wall just sounds like a waste of money. We go… https://t.co/23VkAFzjgC"
1087,"@cfrelund @cafreeland @JustinTrudeau You could be the hidden key to border relations. Just don't build a wall, huh?"
1088,"@Pyrmha108 @DamianCollins Can't you also see how GeEU mentality forcing on UK exp formed their ID, start with pulling dwn of Ge border/wall."
1089,"@goldngems He needs to have an “endless crisis” at the border, so that he can continue “building the wall” and neve… https://t.co/z8kQohBxvt"
1090,"Illegal Immigrants Overwhelm Border City, Mayor Declares State of Emergency-
https://t.co/4X5mryUW3L  Via -… https://t.co/SccNTaWhSC"
1091,"@joncoopertweets Shocking how quickly all that RUST developed on Donald Trump's ""brand new border wall."""
1092,"Mexico will pay for border wall and 'enjoy it', says Trump – video https://t.co/eIwilob0AY"
1093,"@GuyStark3 @mares_bobby25 @CurtMills @BartMcCoy5 Meanwhile, he’s secured billions of dollars for the border barrier… https://t.co/FQ0th6Tqsj"
1094,"@DroneEverything @RepMattGaetz @realDonaldTrump They are using them . . . And blimps and Sentry Towers

You see?  T… https://t.co/ITSNiT8yY6"
1095,I was at this demonstration.   Impressive to say the least!  Fisher Industries has it figured out.  Top notch!!! https://t.co/SQFG1PV6B2
1096,The Myth of the American Frontier via @thenation https://t.co/1T7uzYW7nX
1097,@RepMattGaetz But there is surveillance by technology and Border Patrol agents.  Much cheaper than a wall. You reve… https://t.co/raZnzAGRoG
1098,"@Soni_Razdan So going by your logic, all citizens should have same currency, facilities and wait should I pay for t… https://t.co/APTjj7Cbqb"
1099,"RT realDonaldTrump: Democrats in Congress must return from their Vacations and change the Immigration Laws, or the… https://t.co/8xRYph9RXb"
1100,LOVE Matt Gaetz (He cares about Us&amp;USA) Shows Off a Border Wall Prototype - Breitbart https://t.co/Ua0t2jqH6Z via @BreitbartNews
1101,"@NIBusiness @SpeakerPelosi IF a border wall, it would be between Northern Ireland and the Republic of Ireland. It w… https://t.co/su7YVWuY1h"
1102,@Dave34027379 @KarenPuckettLeo @RabbiJill @realDonaldTrump When Obama was president he deported more immigrants tha… https://t.co/eXAI9Od79h
1103,"@Team_Mitch @realDonaldTrump Mitch stabbed @realDonaldTrump in the back over the border wall.
#DitchMitch #Maga"
1104,"What the President calls a border crisis is in fact ""a crisis in the asylum system"" -- one that has continuously be… https://t.co/m3vgGdKEJH"
1105,Watch: Rep. Matt Gaetz Shows Off a Border Wall Prototype - Breitbart https://t.co/sAfBqqTNTs
1106,fact Fisher Industries says it can build 218 miles of border wall in a year
1107,"RT realDonaldTrump ""Democrats in Congress must return from their Vacations and change the Immigration Laws, or the… https://t.co/WaxchcJamo"
1108,"🏠OR Ceramic Step Riser, Rangoli Floor Tiles : https://t.co/GxXKliKZyj 
👉 @Or_Ceramic Border Tile manufacturer, supp… https://t.co/MinzWJ2cNG"
1109,@IRCocytus @SpeakerPelosi OK - leaving aside what the GFA actually states for a minute. Where will the “border wall… https://t.co/zTPrjnuOiy
1110,Watch: Rep. Matt Gaetz Shows Off a Border Wall Prototype https://t.co/NcroGq5ZT5 https://t.co/6ext7E1IYY
1111,Federal wildlife refuge areas are cleared for border wall https://t.co/5tN7IdAuun
1112,"realDonaldTrump : Democrats in Congress must return from their Vacations and change the Immigration Laws, or the Bo… https://t.co/PCZXmWBCqz"
1113,"Because, why not? https://t.co/Ver0mpFYIe"
1114,@ThelmaB06893137 @MarilynLavala @sweets10111 @WagonKnoggin @MAtron2020 @Macshivers @amwcb6179 @shyanson… https://t.co/V5nBIlssBC
1115,"Democrats in Congress must return from their Vacations and change the Immigration Laws, or the Border, despite the… https://t.co/q0ztlmzYR8"
1116,"Democrats in Congress must return from their Vacations and change the Immigration Laws, or the Border, despite the… https://t.co/jNNMfJ3be5"
1117,"RT realDonaldTrump ""Democrats in Congress must return from their Vacations and change the Immigration Laws, or the… https://t.co/hh3zJ4G9oF"
1118,@NIBusiness @SpeakerPelosi The GFA was brokered by the US and the US is a guarantor for the GFA. It was a peace dea… https://t.co/IV2IhiL6QR
1119,@PeteFlores_TX @LtGovTX @JohnCornyn @SenTedCruz @tedcruz @TeamCornyn Thank you @PeteFlores_TX &amp; @LtGovTX for bringi… https://t.co/T1oAjVqssf
1120,"@realDonaldTrump By ""wall"" to you mean the ongoing repairs on the border or the metaphorical divide between yourself and the Constitution?"
1121,@sabohedgie @redandblackrain @leftkist I found this Newsweek article from last week about militia on the NM border… https://t.co/HLvHxaUHag
1122,"@The21stIn @Hawkeye2theBrim @AndrewYang @ShannonBream “I don't think a wall is what we need or want.”

Literally bo… https://t.co/l2uTMCc9CZ"
1123,Watch: Rep. Matt Gaetz Shows Off a Border Wall Prototype https://t.co/1rJqrC6ui6 https://t.co/VCG7SnH2TR
1124,@AOC Some common sense:  Build the wall as part of the border securing system as part of complete immigration syste… https://t.co/Tt8sFdKLSj
1125,My thoughts Fisher Industries says it can build 218 miles of border wall in a year
1126,"Dangerous Border Wall at New Mexico/ANAPRA, MEXICO BORDER. 🔥 challenge to Beto and Veronica Escobar to come down an… https://t.co/93IlO8XiU4"
1127,@George_Chi86 This person builds a thread tugging heart strings etc saying things like I'm not blaming the good peo… https://t.co/8iz3pxReJI
1128,"Shot twice by Border Guards, Brueske was then buried by sand after hitting retaining wall on West Berlin side. He s… https://t.co/UpMBqYLTWU"
1129,@LtGovTX hey asswipe ; immigrants cross TX border since we have a fuc&amp;ing WALL IN CALIFORNIA.
1130,"Böhme was armed and fired back at Border Guards - in the shootout while trying to cross Berlin Wall, he killed bord… https://t.co/WQMm8ki7Ir"
1131,"During escape attempt, Peter Böhme was shot to death by border guards – his friend Wolfgang G made it across the Be… https://t.co/WXxl7O6cVz"
1132,"#GDR #OTD 1962 – Three deaths at the Berlin wall: Klaus Brueske, Peter Böhme, and Jörgen Schmidtchen - two people t… https://t.co/gP7RbQMfI7"
1133,Hey @RepRaulGrijalva - why don’t you support a wall for our border crisis?  Shame on you!!  @AZGOP
1134,"@realDonaldTrump Trump, you created a BFM at the border. Maybe you should skip Mar-A-Lago trip tomorrow and head to… https://t.co/Xwn7MIdfp1"
1135,#Liar  This was a photo-op in front of wall prototypes that took place 100 miles from the border.  The prototypes w… https://t.co/YTexSzsz8C
1136,"Did you enjoy Coolidge, AZ?  100 miles from the border?  How were those wall prototypes looking?  FYI....the wall w… https://t.co/Acf1FW1gNY"
1137,"#Liar You and that clown were in Coolidge, AZ.....100 miles from the border.  You were taking selfies in front of w… https://t.co/CceKIuzmjO"
1138,@The21stIn @Hawkeye2theBrim @AndrewYang @ShannonBream trump offered the same thing to the democrats and they said i… https://t.co/y7hoVEb32F
1139,@AOC Fund the wall! Go to the border and see for yourself! You’re playing games with human lives to get Dem voters.… https://t.co/JLCB26ISqJ
1140,Can the border wall stop the inflow of drugs? Two tarantulas weigh in. https://t.co/VS11ZNklyl
1141,@AOC Where were you when Obama was caging kids?  The clueless bartender.   How about supporting more funding for Bo… https://t.co/XWtkjKVssJ
1142,AMERICA NEEDS A SOUTHERN BORDER WALL ~ because in my opinion~ Plugging the hole in a overloaded sinking boat is alw… https://t.co/TOKLtHaudK
1143,"@IRCocytus @SpeakerPelosi Great. So if the EU imposes a “border wall” with the consequences you describe, by that l… https://t.co/evU8VgzNXi"
1144,@TrueFactsStated @Pinkcloud15 “They were not on the border. They were NOT witnessing construction of a wall on the… https://t.co/6Se37Hxzfp
1145,@TimmyHutch @BetsyBG @charliekirk11 @realDonaldTrump Lord. Apart from the obvious question as to why a REPUBLICAN c… https://t.co/AxNoBHsQll
1146,Decomposing Bodies of Two Migrants Found on Texas Ranch -- 80 Miles from Border Wall Prototype.
1147,@HomelandDems @realDonaldTrump @RepKathleenRice @RepBarragan @RepBonnie @RepUnderwood @RepEscobar AMERICA IS BURNIN… https://t.co/yj4aXGllfr
1148,@SteWesoJFT96 @georgegalloway @Nigel_Farage @TheBrexitPartly How can an Internationalist  support the Eu ?  I’m not… https://t.co/lXwhDNhc33
1149,why would we deport a Muslim woman once the Mexican border wall gets built? y’all are just dumb at this point https://t.co/o5BHB1XKfg
1150,"GOP congressmen pretend they watched wall construction at the 'border'

Turns out they were lying! No surprise... https://t.co/EKzp600M54"
1151,"The man filming is Jim Benvie, a Minnesota native, who set up camp along with a rag-tag ""dad army"" a couple of week… https://t.co/FILRf2U00K"
1152,Gang Of 20 Dems: Don't You Dare Give Trump That Money https://t.co/CigwQw95kR
1153,@IlhanMN Why is it that for you immigration reform means no restrictions and gun reform means confiscation?  A good… https://t.co/SiOu3i5kiN
1154,All along you thought the gov't was going to protect this country but the #Democrats have another #agenda.… https://t.co/Rs3R6f3vmR
1155,he really said that he agrees with more border control and the wall bro u ain’t even white and i’m just here trynna… https://t.co/f2JgFr6GrQ
1156,https://t.co/mStWLXNsVD
1157,"@c0lettea Link: 
https://t.co/3xFrX8kjGt"
1158,"Border agents tell us that a wall would greatly help. This appears to be true in Southern California.
However chang… https://t.co/ELih97GSxS"
1159,"@realDonaldTrump
Democrats in Congress must return from their Vacations and change the Immigration Laws, or the Bor… https://t.co/xJNS1hiMbR"
1160,"YUMA, Ariz. — @SenMcSallyAZ wants more physical barrier on the border but says more barrier won't end the current b… https://t.co/WYfjH1r1TA"
1161,"Busted

GOP congressmen pretend they watched wall construction at the 'border' https://t.co/XjNMstYxrB"
1162,"Its a beautiful prototype!

@BreitbartNews: .@RepMattGaetz with a border wall prototype: https://t.co/wlKBzdL2Ks"
1163,"@DarinMorris5 @TuckerCarlson For ex every day he talks about mamufacturing jobs, China, etc but never reports on Tr… https://t.co/nCLQi4rKuy"
1164,Small children are being kidnapped and brought to the American border without their parents consent. Cartels don't… https://t.co/hNGqTf2iFa
1165,"@FiringLineShow ""The bad part comes is the idea of a wall, which I thought was a great idea in the 15th century whe… https://t.co/hbPWYyPxZc"
1166,"Deaths in the border region have to do with the lack of ""economic opportunity, the unquenchable appetite for drugs… https://t.co/0csYOEDf7Y"
1167,"Trump’s new budget SLASHES funding for public radio... 

That means some of your FAVORITE radio shows could be GONE… https://t.co/6QHHqhhLdf"
1168,GOP congressmen pretend they watched wall construction at the 'border' https://t.co/Bgkz8OJ78J
1169,"@Van900678763 @cbcnewsbc @LienYeung @NEWS1130 totally not tony area, the pt
burrard dividing street between fairvie… https://t.co/mBg1RAUL8d"
1170,"this doesn't have anything to do with real life refugees, by the way

don't let them build the wall, end the concen… https://t.co/xF1IRIrMMf"
1171,@Sandric1982 @margculbster @_Sticky @danwentzel @emily_delozier @MiaFarrow @realDonaldTrump Does the border partrol… https://t.co/MT2PEkN99Y
1172,"Hey @TheDemocrats --- You guys want to prevent @realDonaldTrump from winning on the border, but let me tell you thi… https://t.co/48U6vKEsep"
1173,"EVERYone who 'Marks' @realDonaldTrumps words KNOWS he B.S-s....but NOT Trumpians:

""I will build a great wall—... b… https://t.co/sF04Ex5l3v"
1174,@danilovestay Effective border security is a good thing–it’s rather ignorant to claim it wouldn’t be. A border wall… https://t.co/iykF3absUB
1175,"Samantha Trayhurn reflects on Australia's immigration policy from the border between Colombia and Venezuela.
https://t.co/kvLNF0okME"
1176,"Paying for @realDonaldTrump #Trump's border wall with El Chapo's money was Dan's idea back in 2017, which he talked… https://t.co/eaZdMJI1TU"
1177,@Serremmy @cecki @jonz970 @boo6741 @seagalsuz1 @BerryTessie @OLDFLACO @brianbsaleh @Craigsmiffy1 @SchottMama… https://t.co/84PM0T0zqZ
1178,@madigueber Lmao “a wall would be an effective form of border security” wrong “which is undoubtedly a good thing” w… https://t.co/tylILvccXD
1179,"@realDonaldTrump @OANN @JudicialWatch Join https://t.co/debsISG7jJ &amp; #RETWEET
#MuellerThursday https://t.co/icJjAv05Yq"
1180,"@PalmerReport I hate this low life mentally ill scumbag of a man when he dies, I say bury him On the Border &amp; entom… https://t.co/nVSFHhF597"
1181,"U.S. Boxer Rocks Trump Border Wall Shorts, Gets Crushed By Mexican Opponent https://t.co/Z0nwropcKB"
1182,Gang Of 20 Dems: Don't You Dare Give Trump That Money https://t.co/8V3pjPa6gD
1183,"In the Shadow of the Wall, border security is center is center on violence not ""security objectives"".  #hist416"
1184,Border Patrol can’t get up a wall. #amazingrace
1185,some people say $310 million in California Military Construction May Be Safe from Border Wall Cuts
1186,@SenatorSinema build the wall. send illegals to san francisco. when will democrats get serious about the border? sh… https://t.co/57xEHTC3qv
1187,"@RepGosar No, the immigrants crossed in2 Yuma illegally where there’s no wall. They claim asylum &amp; get sheltered, b… https://t.co/0cfhqUZ4uf"
1188,@LouDobbs @mattgaetz @RepMattGaetz @POTUS @RepAndyBiggsAZ @realDonaldTrump https://t.co/qE9HDXesEd
1189,"Could have been used for the border wall.
This was the #American people's tax money.
Should there be restitution fo… https://t.co/aCNd35LbYk"
1190,@b3gsfan @rob_shehan @19plf68 @SpeakerPelosi I just know every congressional district on the southern border -- exc… https://t.co/PSpPMRRt1x
1191,"And Justin Trudeau is a conservative compared to Beto, Bernie and Warren. 
Trudeau is a genius compared to Kamala H… https://t.co/6D09OQ4Xad"
1192,"""Our true mankind is humanity'' - Herbert George Wells the ''I will build a great great wall on our southern border… https://t.co/CaARWLWwcF"
1193,"Specifically, the Democrats want to keep DHS from seeing additional funding for Immigration and Customs Enforcement… https://t.co/wjfhasCooU"
1194,Ma played music as a protest to President Donald Trump’s request for a wall to combat illegal immigrants. |… https://t.co/j0SAodCsC8
1195,Border Wall Prototype Clearly Designed By Using $72 Million Of A Single Bus That The Office Rejected
1196,"#NHPolitics How come @SenatorShaheen wasn't deeply troubled about $150 Billion cash to Iran?
Yet she fierce about n… https://t.co/kmsw9Rysu7"
1197,"@garycp70 @BernieSanders Not like a border wall, tax breaks for the rich, a space force and a new moon mission...."
1198,"1) Why lie?
2) @allinwithchris did a live, over the border, showing no construction so we know @realDonaldTrump… https://t.co/M0nlPiUDOv"
1199,Gang Of 20 Dems: Don't You Dare Give Trump That Money https://t.co/wGciMe1IQk
1200,"@AOC Well.....build a wall and improve border security so they don't get in illegally, and we won't have to detain them! Isn't that amazing?"
1201,"I Went To The Border. We Need A Wall....Believe it or not, a girl from liberal Massachusettes travels to the southe… https://t.co/wgKMmnFPf3"
1202,"@AOC Dont want your kids in cages on the border, either stop the illegal invaders from illegally entering this grea… https://t.co/qPN6IT8V7W"
1203,I am very happy with President Trump's progress on the border wall! It's very crucial to the security of the United… https://t.co/TpjVTfm4IA
1204,If you really want to keep the border safe without the wall. Have a few Apache gunships fly low altitude runs along the border.
1205,I guess citizens are starting to stand in where CBP are spread too thin.  Build the wall and fund CBP.… https://t.co/qZTnKPOxnI
1206,Watch: Rep. Matt Gaetz Shows Off a Border Wall Prototype - Breitbart https://t.co/S0qNaCvNR3
1207,"#TDS Democrats All Extremists, a Gang Of 20 #TDS Democrats Order Senate Appropriations Committee To Abolish DHS, CB… https://t.co/KJDFCTTui5"
1208,@BoberFett @RepMattGaetz So you’re saying Border Patrol catches 100k people at the border every month without the b… https://t.co/ELjMLltUoN
1209,@SenatorSinema @DHSgov Build the wall. Close the border. That’s the smartest immigration reform. Stop obstructing.
1210,@RepMattGaetz @LouDobbs @RepAndyBiggsAZ Are you really at the border?  https://t.co/Viqqg51uGd
1211,@IlhanMN We should have a Muslim ban and a wall at our southern border about a decade ago.
1212,@RepAndyBiggsAZ @RepMattGaetz https://t.co/Viqqg51uGd
1213,What Israel's Border Wall Experience Tells Us | RealClearPolitics https://t.co/2LXp8YCytN
1214,@b3gsfan @19plf68 @rob_shehan @SpeakerPelosi It is FAUX outrage if you aren't holding Paul Ryan accountable for his… https://t.co/BUHteorHs7
1215,@SenatorSinema @DHSgov Send additional resources to ports? How are you going to ensure those crossing go through a… https://t.co/RT6R2XbWRy
1216,"rumours of AZ company says it can build border wall ""faster, cheaper'"
1217,@realDonaldTrump No wall has been built. Dems gave you money for border security. You blew it. Stop whining. Voting… https://t.co/IJjmOwNVw2
1218,@SenatorSinema @DHSgov @SenatorSinema I know you know we need to build the wall. We can all see you coming around a… https://t.co/PB4yteMlz3
1219,Every conservative should definitely follow @theprezstarIII. You'll definitely love how he motivates blacks into be… https://t.co/qn831mRaht
1220,"@GOP @realDonaldTrump Border Security &lt;&gt; WALL!!!!

Asylum is LEGAL!

https://t.co/0wLwn8MNug… https://t.co/2YWP35PlUF"
1221,@realDonaldTrump Build a nice wall around calif and let Gavin the goofy take down the border wall and put his money  where his mouth is
1222,"Photographing All 2,000 Miles of the US–Mexico Border
https://t.co/KYa7LsPqWe
from #FeedLab"
1223,We can place the WALL square on the southern border. Name the enclosure TRUMP Penitentiary. Presto!! Trump has his wall on southern border.
1224,"As true Americans, we must never stop pressing for a border wall...at the Canadian border."
1225,@realDonaldTrump Is border and wall proper?!? Why is immigration laws also capital?!? 🤷🏻‍♂️
1226,"@painter_nancy @jacobfhsmith ""Democratic incumbent Sen Claire McCaskill is a noted skeptic of the idea of building… https://t.co/bWhRkMrfMH"
1227,Wall supporter Martha McSally says more barrier won’t end border crisis – Washington Examiner https://t.co/6xV1XvL4SP
1228,"Yet the mendacious, unpatriotic, Socialist,  Democrats, insist WE DON'T NEED A WALL. 
#BuildTheWall… https://t.co/YmvrRzt9Vo"
1229,"Lmao you may think this knucklehead is just auditioning for the lead role in a movie based on a Ben Garrison comic,… https://t.co/i9HGvBqCyk"
1230,Border Patrol video: Drone flying over El Paso area border https://t.co/ET21ZYJD4v
1231,@ThomasJonWilli1 @rob_shehan @19plf68 @SpeakerPelosi No one said Nancy had anything to do with the shutdown. She di… https://t.co/fQRPTUaBhc
