,0
844,"I’m sorry your daughter was stupid enough to use a drug that is known to kill people, but majority of drugs from Me… https://t.co/HKSqvRI42b"
845,"@politico ""Unlike the #DOJ and #FBI,which have powerful and long-held traditions of independence from #WhiteHouse c… https://t.co/IBrWAbGCQD"
846,"TOP 10 TRUMP LIES

1. No obstruction 
2. No collusion 
3. Witch hunt
4. Mexico will pay for wall
5. Windmills cause… https://t.co/MBR7LifUiB"
847,@ayoitzerika @KaylaVold Yo it was your daughters choice to bang or sniff whatever bag of shit dope she died from. I… https://t.co/KVRufVxMNZ
848,"@c0lettea I understand you. Fuck the people that sling that shit, help the people who use it to stop. But buying in… https://t.co/v89nrTfwL0"
849,"@GOP If it was a crisis, why didn't Republicans pass a wall funding bill when Trump couldn't get a dime out of Mexico?"
850,"@BernieSanders Easy one.
1 build a wall
2 while waiting for their case they wait in Mexico
3 or we send them to sanctuary cities"
851,"@annvandersteel Declare cartels terror organizations. Build the steel slat wall. Build a 30 ft concrete wall, also.… https://t.co/F46p3vR3oV"
852,"Lemme break it down for y’all, if a family members dies of an overdose over a drug you presume came from Mexico...… https://t.co/inIrmoci3e"
853,@c0lettea A wall won’t do anything there already is one. Secondly the problem exists everywhere across the world. I… https://t.co/dzTvH5JqrI
854,@Maggiebund3 @chuckwoolery He also said that Mexico was paying for a wall.  Is that gone now?
855,That wall is supposed to be on the border with Mexico... How you gonna deport a Somali-AMERICAN to mexico? And she’… https://t.co/3JMx7yfESn
856,@KaitMarieox @IlhanMN Trump hasn't built a wall between Mexico and the US. You really think he's gonna build one be… https://t.co/YE0DZmUcMr
857,@TheBrownConser1 @liserg14 @EWiehler @DICEY63 @drewgrey @KamalaHarris It's kinda crazy how you continue to support… https://t.co/NVpwgeQqcX
858,"@charliekirk11 @realDonaldTrump Didn't beat Mexico paying  for the wall, didn't beat the Russians for using him as… https://t.co/BQFP1UG10d"
859,"@realDonaldTrump Here's a plan.  Trump declares for open borders.  Democrats,  opposed to everything Trump does,  p… https://t.co/f4fP961Ob7"
860,Hearing that people in Mexico are stealing the barbed wire from the border wall is the best thing that has happened… https://t.co/UXU4Xd2zhG
861,"Mural ""Hombre""
Proyecto MURALES

Gran OM &amp; Co.
CDMX, 2019

Contacto Comisiones y Encargos:
https://t.co/tzv5Ttoui7… https://t.co/Pyr7uIE5oU"
862,Wtaf is going on in the world. We have to stop this. Or just wait till theyre all there and build a big wall around… https://t.co/0zGhCq52dw
863,The Wall – Interactive map exploring U.S.-Mexico border https://t.co/fLbxeJNI9Y
864,"@CNN I wouldn't take his advice , Trump promised Mexico would pay for the wall."
865,"@c0lettea Sorry for your lose but almost all production of fentanyl is made in Asia, yes maybe some is trafficked t… https://t.co/dNIQvETe0n"
866,"@___Justyce___ @Trump454545 @DHSgov I thought I was told, his lips to my ears, that Mexico was going to pay for the… https://t.co/Cnprog8SzG"
867,"@DailyHiveVan BWAHAHAH.  re-pay.  Mexico is paying back that wall too, no?"
868,"@RepAndyBiggsAZ Trump said he did not “need “ to declare an emergency.  Therefore, there is no emergency.  Mexico i… https://t.co/P7iW9wwOEN"
869,"@JeffreyGuterman @realDonaldTrump In the months that followed, the CBP said it has replaced about 14 miles of scrap… https://t.co/F5c6qJ1wJB"
870,"@i__poet @SpencerFernando Well, it is why some of us want a wall.  I believe someone 100,000 people crossed last mo… https://t.co/Cn6PWpNPnu"
871,@realDonaldTrump Mexico is paying for the wall!!!
872,"@OMAIRMusic @realDonaldTrump In the months that followed, the CBP said it has replaced about 14 miles of scrap meta… https://t.co/Np116TNbkO"
873,"@krassenstein @realDonaldTrump In the months that followed, the CBP said it has replaced about 14 miles of scrap me… https://t.co/zeQS0cRSBV"
874,@realDonaldTrump @EmmanuelMacron WGAF. I don’t need to know every detail about @realDonaldTrump Why don’t you get o… https://t.co/GkGwgp2ekm
875,@RealJamesWoods @Get_Outa_Here And your president folded when the Mexico wouldn't pay for the wall. So now he is ma… https://t.co/RVskTtha1h
876,"@liserg14 @Gabet55124034 @EWiehler @DICEY63 @drewgrey @KamalaHarris And the wall is being built, without a peso fro… https://t.co/CSaTTN3DD1"
877,Nancy Pelosi said walls are inmoral but she has one around her house she voted to help approve $700 million to Mexi… https://t.co/sl1FY0olkY
878,@sograns @StellaLesher @KellyMi30294817 @LuczaZander @UROCKlive1 @realDonaldTrump You mean like Mexico paying for t… https://t.co/RqS1tkLZiJ
879,@GavinSoileau @krassenstein @realDonaldTrump @EmmanuelMacron Right. How about the healthcare promise? Nah. Mexico p… https://t.co/RcmG12kWOa
880,@TeKhNoXiC @washingtonpost Awww...poor little alt-righter is afraid of brown people so has to reinvent the law and… https://t.co/PnuAjXblJZ
881,@TheWallGoinUp @Callie11913 @WaywardWinifred @shaunking Excuses and lies?  You mean like Mexico paying for a border wall?
882,"@DonaldJTrumpJr @WildRoarMarissa When is Mexico paying for that wall again? Oh yeah, payment got dumped on the back… https://t.co/qW0Kk9CuLw"
883,@sianoresist I think almost anyone could do this but they lack the courage to “go there”. Every time Trump lies he… https://t.co/teld4tVYyd
884,Armed civilians (members of an organized militia) wearing tactical gear and carrying rifles have set up camp at the… https://t.co/9q8qZ8SAR3
885,Expose the WASTE in building walls between people by supporting the #CheeseWall at the U.S.-Mexico border!… https://t.co/7hFmFkZNEn
886,@jesscuhking @_hotkenny OK but listen you think all the drugs that are currently in the US are imported from Mexico… https://t.co/r7RFliSQHa
887,"@WhiteHouse ... Oh, don't forget Trump was going to have Mexico build the wall. And, he was going to have less expensive Medical care. ..."
888,"MS 13 deported back to #Mexico . 

Build the wall, taller and stronger."
889,@liserg14 @Gabet55124034 @EWiehler @DICEY63 @drewgrey @KamalaHarris I don’t think Mexico was ever going to pay for… https://t.co/GSYsXQv823
890,"No Wall They Can Build, Episode 3 : Mexico, Part I – The South https://t.co/xvmsYdcsaW"
891,@travisakers Was he drunk?  Thank goodness that wall was there for him to lean against.  He may have fallen into Mexico.
892,@BruinBrian82 @charliekirk11 That is what Trump said! Mexico is paying then he back tracked. Tariffs and taxes on i… https://t.co/BujdcqP03W
893,Hate to break it to people but fentanyl can be found in hospitals everywhere. It’s not an export from Mexico and dr… https://t.co/UwBGFEP1bI
894,@BruinBrian82 @charliekirk11 How is Mexico's wall working ? Must not be!
895,Fuck trump and fuck that wall but calling deceased loved ones crackheads to grieving families won’t change their mi… https://t.co/zekiLulR2x
896,"No Wall They Can Build, Episode 3 : Mexico, Part I – The South https://t.co/8b9dL1Kyrn"
897,@realDonaldTrump Did México pay imaginary money to build sections of imaginary wall?
898,"@captrubex @charliekirk11 And when an illegal crosses a river or a 6ft chain link fence, not that difficult.  A 30f… https://t.co/b9kge8hAhE"
899,"No Wall They Can Build, Episode 3 : Mexico, Part I – The South https://t.co/KD3q2oatb2"
900,"men and women he contracted in his business, often suing rather than paying. But oh no things will be different! Th… https://t.co/BrvZq13aFr"
901,"Trump offers Pope Francis, Macron US help with Notre Dame https://t.co/fUBnvGhbU8 The moron-in-chief should stay fo… https://t.co/hWfEvrBrsj"
902,@jackieegee @ChiefRiddim @Vibewithdaisy @c0lettea Mexicans don't have a right to our country and the cartels don't… https://t.co/1joq7ZIDWa
903,@larryelder And there will be a beautiful wall built around paid for by.. Mexico?
904,@BruinBrian82 @charliekirk11 A wall does not fix this. Besides there are many ways to get into this country. Most i… https://t.co/oyAq16ZA7i
905,"@realDonaldTrump PLEASE CONSIDER; Have 49 states vote on Excluding California from the union, Make Cali it's own Co… https://t.co/vq6s6LGXHf"
906,"hopefully that wall also prevents the firearm smuggling from US to Mexico, you know, the same guns drug cartels use… https://t.co/0Z9kZpFrPV"
907,"@LizzDregne @krassenstein @realDonaldTrump @EmmanuelMacron It's in the gutter, right alongside 'Mexico will pay for… https://t.co/J94jA0RuyP"
908,@Monssies8 My doctor gave my Fentanyl when I broke my hand... Pretty sure he was from Clovis and not Mexico. A wall… https://t.co/XbZJbluCBq
909,"@realDonaldTrump America pays for the wall: thieves mock Trump by stealing border razor wire
https://t.co/jGkW0DPmll"
910,I just want to let u know 90%of all drugs that come in from mexico come in thru legal ports of entry building a wal… https://t.co/PJNy9c1VlX
911,@trumprocks4u @KymG2016 @EdKrassen @realDonaldTrump No I made the case that YOU and your president said the reason… https://t.co/3YqBAMni6p
912,@IngrahamAngle Here is a thought. Congress will not find a wall on our southern border. What about funding a wall o… https://t.co/VlgNqYm6jY
913,"Terrible

The government is clearing strips of land inside sensitive wildlife habitats for endangered animals, bird… https://t.co/GsodYCN52p"
914,@ndr69424529 @sylviaakabibi @ninaburleigh @RepAdamSchiff @realDonaldTrump Let's just say he's fighting awfully hard… https://t.co/JWIECPuevN
915,Wow to think our president made people think South America and every other country are “Mexican Countries”.  Thinki… https://t.co/Y0K0eTrZBC
916,Are you flipping kidding me? I didn't want him to do any of this but lock her up promise not kept don't want her lo… https://t.co/RVM1W3pl4q
917,@jamiedelreyy @hatefakenews @barrueche_ @c0lettea It’s 1 thing to address the cartels &amp; drug problem &amp; it’s another… https://t.co/rQUfWWk8DC
918,@realDonaldTrump @WhiteHouse Quit worrying Mexico will pay for the wall
919,@KayaJones @realDonaldTrump As you insult our president that is trying to protect United States. Remember how Japan… https://t.co/JJGmlZRePG
920,"@OkieWade @williesband @StarCreativeI No. Remembering

Pussygrabbing

Mexico will pay for a Wall

Trump's love lett… https://t.co/mm2XoHBDIo"
921,@cheyycanoo Yeah it comes from China. Sometimes they send it to Mexico and it gets brought in THROUGH LEGAL PORTS O… https://t.co/kOavPnSKFG
922,Quick question— since @IlhanMN was born in Somalia are you implying we build a wall in the Atlantic Ocean separatin… https://t.co/bKkkzPIH3m
923,"@Demslayer13 @GregNorberg HAHAHAHAHAHAHAHAHAHAHAHA!!!!!!!.......fat chance lil fella, try again😜😋😂

https://t.co/opjFWcrVGz"
924,@ipradeepraturi @realDonaldTrump @Pontifex Chowkidar: those gullible and full of hate needs somewhere to yell lock… https://t.co/C4l2fxsFEy
925,"@Tonytiger75 @realDonaldTrump When P.R. was devastated by hurricane, Trump did nothing and he is CiC of FEMA. He wa… https://t.co/c5nnW3bSmC"
926,@realDonaldTrump Why will it get worse if the Wall is being built? When is the check coming from Mexico?
927,"Yes, online sports book @bovadalv has just posted Mexico wall odds...."
928,"The United States government has begun clearing strips of land inside wildlife refuges for endangered animals, bird… https://t.co/XbFdcCianc"
929,@NRO We should build a wall around the word “crisis” and have Mexico pay for it.
930,@realDonaldTrump @Pontifex But you campaigned to pay for the wall with your expertise and $ and you changed your mi… https://t.co/JruLoo9Pol
931,@Rangers_Reborn a wall isnt going to change shit. immigrants WILL continue to come into the country. funny how u th… https://t.co/OsHn6GnTv7
932,"@realDonaldTrump Putin Lackey, please provide clear evidence of where the bogus wall is being built. Is Mexico payi… https://t.co/Y1AjwMv95v"
933,"people from other countries: oh where you from?

me: México

people: oh so you sPEAK MEXICAN?, TRUMP’S WALL, TACOS… https://t.co/wTFM1caU5B"
934,@Ready_4_Winter @CaliJobGuy @charliekirk11 Mexico is not paying for the wall. He said that they wouldn't touch Medi… https://t.co/YJPDMq5a7Z
935,The fact that she did it herself doesn’t make it any less heartbreaking. A young life was lost &amp; she didn’t deserve… https://t.co/cmO802ERcF
936,A Honduran Asylum-Seeker Was Brutally Murdered After Being Deported — From Mexico https://t.co/i5KKdyGo18 https://t.co/elU255a9uz
937,@myeucatastrophe @mnnurse10 @Ange_Amene @MattMurph24 No those things are not the same. The border wall between the… https://t.co/vPfnnAezwT
938,"If your daughter was doing fentanyl, I think a wall between Mexico &amp; the US is the last of your problems. https://t.co/AVJteIVINd"
939,@Lisa05481379 @LindaDorr16 @Jim_Jordan @RepMaxineWaters @AdamSchiff @RepCummings @RepRichardNeal @JerryNadler Lisa… https://t.co/lbCQjz00KX
940,@MarqEdwin27 @mnnurse10 @Ange_Amene @MattMurph24 I don’t think that. But I don’t think he has any idea how to get a… https://t.co/r2dAUzUj0x
941,"@jamarispeaks She was quick to bring in Mexico and the wall 🤦‍♀️. The thing is fentanyl comes from China, not Mexic… https://t.co/4VTH23X2eN"
942,@c0lettea Don't blame Mexico for your own child's addiction problems. Building a wall is not going to keep cartels… https://t.co/A25TMsbCHZ
943,@realDonaldTrump For as long as you have been claiming sections of that wall were being built it should be done. Wh… https://t.co/AsVUObBH36
944,@realDonaldTrump @EmmanuelMacron You can't even build a wall and now you want to help with Notre Dame? Are you goin… https://t.co/a0U8TGI7z5
945,@hatefakenews @jamiedelreyy @barrueche_ @c0lettea That’s like blaming an alcohol manufacturer for someone dying in… https://t.co/vmjAbCRNan
946,"@ionblasters @ezraklein This looks like a pretty good example of how @BernieSanders has adopted the ""Mexico will pa… https://t.co/I7KZaQGfEG"
947,@BelTel What like the wall trump is building with Mexico! GO HOME
948,@cherubdoII Let’s not forget that she also said we need to build a wall and send Ilhan Omar to the other side. Bish… https://t.co/HlSc8oUbFC
949,The wall is for Mexico not over seas. Stupid! https://t.co/EO9b10a5Ab
950,"@realDonaldTrump @realDonaldTrump, scared that Bernie or Biden  beats you in 2020. Dude, you can’t run on America F… https://t.co/4pISdcjLQK"
951,Perhaps flying water tankers would have knocked the cathedral's stone walls down. Perhaps @realDonaldTrump should i… https://t.co/EFa8GBDVW1
952,Good then bus them to Mexico  ! Build the wall enforce the law and deport them all  !
953,"NEWS ALERT!

8,800+ Migrants violently moving thru Mexico on way to US Border. The wall is being built and migrants… https://t.co/pElha6XJU3"
954,PBS Video on Tohono O'odham and the US Mexico Border https://t.co/9Bl9zyVU9Z via @Change #MSW52102
955,Our sovereign nations need our help to increase political awareness on the US Mexico border. #NoWall #TohonoOodham… https://t.co/AZjORiU5If
956,@JAI_LLGH @ayoitzerika there is a fentanyl problem. manufacturers are most definitely to blame. all she had to say… https://t.co/yXpcEAhPHR
957,Just like he said Mexico would pay for his wall. https://t.co/kJY64uR0oh
958,hey do y’all remember when mexico had control of texas and they tried to build a wall to keep americans out lololol
959,@3Ron33 Trump has effectively shut down the legal points of entry.  If Mexico won’t pay for the wall they’ll pay fo… https://t.co/jDs7k7PUHF
960,@benspolitics @SethAbramson The majority rules in a true democracy. Your boy tRump said he'd get rid of the elector… https://t.co/1MuLMJe5tU
961,@realDonaldTrump Sir... With respect. No section of the wall has been built yet. You cannot take credit for repairi… https://t.co/VerwB36DJA
962,"@thehill MAYBE THE WHITE HOUSE COULD OFFER ASSISTANCE TO BUILD THE WALL FOR MEXICO TOO.

THE @realDonaldTrump SHOUL… https://t.co/DG978U1G3W"
963,@realDonaldTrump I'm glad Mexico is paying for the wall. Thank you for the WIN. https://t.co/VSmDwDZupb
964,i also understand most comes from China to Mexico &amp; is then smuggled to the states... but the wall WILL NOT stop dr… https://t.co/2QzQV8Lx3R
965,"@Thom_Hartmann acting deputy Shanahan has moved forward without congressional approval, to start building 57 miles… https://t.co/ZI1ZR368Uj"
966,@thomdunn Why cant we attach the solar and wind devices to the wall. Get a twofer. We can even partner with Mexico… https://t.co/8xyMzFCP7D
967,"@CrawfordStuff @senatorshoshana New Mexico is the heaviest “taker state,” so surprise, we’re all paying for this wall too"
968,@OregonJOBS2 Just easy target. But clearly the people that voted for him don’t care about scandals. But when you ta… https://t.co/reW1rPCy31
969,@realDonaldTrump @Pontifex I'm surprised you didn't offer your services because nobody knows or does renovation bet… https://t.co/y4JNfILO6Q
970,"@senatorshoshana We're gonna build a wall, and New Mexico is going to pay for it."
971,Did you know that if Trump gets his wall he will hand significant American territory to Mexico. He will have lost m… https://t.co/t7vWknOMU3
972,@AlphaOHPatriot @BreitbartNews @RepMattGaetz @1 rather than dodging around Trumps multiple assurances that Mexico i… https://t.co/89BpGfRQZJ
973,We need to cut all foreign aid and divert that money to securing our borders.  ESPECIALLY Mexico and Central Americ… https://t.co/Qg5HjwH5In
974,"@ThatsJacqueline How about somewhere closer , like Mexico for instance . Then build the wall."
975,@FnicholasR @thomaspearc3120 @mattrellen @Shaun_Girk @Black_is_back5 @sconsyHammer @Trumpcrazytrain @Armondoyou2… https://t.co/CZQaCdCPfj
976,@c0lettea Fentanyl also comes from Canada and China. And a wall will not stop any of the drugs that come from Mexic… https://t.co/dYX6NJt9HL
977,🔴💰 Mexico &amp; Us is Paying for THERE WALL !!! GOT IT !!!
978,@KaitMarieox @IlhanMN The other side of the wall is mexico? @IlhanMN is not from Mexico ? https://t.co/guQJYhhCBL
979,@mrgarrettscott @latimes @DoyleMcManus Build the wall and Mexico and is gonna pay for it does not qualify as “detailed.” It’s hot garbage
980,It’s Mexico’s fault that her crack head daughter overdosed on crack lol She supports building a wall based on that… https://t.co/FBGxrKSTaq
981,Help Support the Tohono O'odham Nation. #MSW52101 PBS Video on Tohono O'odham and the US Mexico Border https://t.co/SPkzM28YQ7 via @Change
982,"MAYOR of YUMA AZ ""DECLARES EMERGENCY"". ILLEGAL IMMIGRANTS flooding the town by the thousands. there is ""NO WALL"" at… https://t.co/k4VeJhhaie"
983,@realDonaldTrump “I will build a wall and Mexico will pay for it.”
984,"@charliekirk11 @AOC Trump promised he would:

❎Make Mexico pay for his WALL
👉but It's U.S. TAXPAYERS who are instea… https://t.co/h0e6cSW9rQ"
985,@realDonaldTrump Shut up don.....you've literally golfed and vacationed more than any POTUS in history. Maybe you s… https://t.co/RKWb1lkaoC
986,"@realDonaldTrump Republican can stay at home, cos they couldn't run a fucking bath.

also: ""change the Immigration… https://t.co/J7QgPpdF5A"
987,@TheRealTBone @DLoesch @RepSwalwell 60 doctors and pharmacists were just indicted in pushing opioids and health car… https://t.co/Jg32ziI2eY
988,@GrayzoneProject @CSIS @MaxBlumenthal Trump nobody believes it is enough to see how a society allows you in the 21s… https://t.co/pRHCSh1Rw1
989,"The veto was the second of his presidency, after he overrode a congressional resolution that aimed to reverse the b… https://t.co/mSCqvqSpmY"
990,@Yayitaxx_ El clamor está mal direccionado. El build the wall le da un carácter político. (También el tráfico de fe… https://t.co/NEU17VWW4f
991,"@GOP Republicans do not want to fix the border or immigration!

2 years of GOP Control, they didn't even try to pas… https://t.co/zqokBnYZ7n"
992,"@realDonaldTrump You did nothing with this in the two years you had control. Now it’s the Dems fault?  Also, if Mex… https://t.co/Z80pEoq164"
993,@lizcabrera55 @Richard4m @jtblogs @BernieSanders @realDonaldTrump Ted Cruz has a proposal in #theSenate  to do exac… https://t.co/rDIQoYqlbr
994,"@VoiceStanding @Blondie_Patriot There's a gate between Mexico and the US you can wall through, if you have difficul… https://t.co/EX9GPVNEaW"
995,"@camyx1raygun @Lifes_Good_2017 @benshapiro @realDonaldTrump @SenGillibrand uh-huh, so how IS that 100% mexico-funde… https://t.co/cgpjHcZSsZ"
996,@realDonaldTrump @Pontifex Did you call Mexico? Where are the pesos for the wall?
997,@realDonaldTrump Mexico is paying for the wall
998,"@GOP Man, then I hope Trump gets Mexico to send us that check to pay for the wall."
999,@charliekirk11 Mexico did a phenomenal job by not building that imaginary wall 😂😂😂🙌🏼🙌🏼🙌🏼😂😂🙌🏼😂😂😂😂😂😂
1000,"@ZStoltenburg It’s not a matter of truth hurting. Initially the president said, Mexico is paying for the wall. He d… https://t.co/52jWVJyjug"
1001,@c0lettea i guess we’ll ignore how she willingly took drugs or how much of the drugs that come up from mexico come… https://t.co/66RkGaCwPy
1002,I can’t believe that mom tried to blame Mexican drug cartels for her daughters overdose as an excuse to build the w… https://t.co/V9hWlQm1OX
1003,@realDonaldTrump Not quite true   Let’s see the report and the shady tax returns you said you would show. Mexico wi… https://t.co/vxDf2x4pQC
1004,"But I thought this all came from Mexico and we needed a wall??

https://t.co/ymzUtDWuLi"
1005,@Sammy4Justice @JohnDuf01434346 @RepMattGaetz Try and keep up........https://t.co/QglaVcwPjv
1006,There’s more drugs coming from China than there are from Mexico. Building a wall is not going to do much for the dr… https://t.co/qLITQ1ToPq
1007,@Sammy4Justice @JohnDuf01434346 @RepMattGaetz Keep drinking that orange kool aid......https://t.co/div6rRm7qg
1008,"@stclairashley Video games and soy? What's laughable about you, you call yourself a hot trump supporter. During the… https://t.co/PnOByj3Y6v"
1009,@lexisjlizard @sunrickbell Trump told the voters that Mexico was going to pay for the wall. When they found out tha… https://t.co/HKZ6Ios3G2
1010,"@woohookitty Didn’t Donald at new fence was being built though? Geez man, tell the idiot to get his facts straight.… https://t.co/hbaRQu7zF3"
1011,@camyx1raygun @Lifes_Good_2017 @benshapiro @realDonaldTrump @SenGillibrand how is the 100% mexico funded wall coming
1012,In Mexico No 2 or 3. Not sure. The New one across the road from the one with the great imaginary wall 😂
1013,@ChatByCC @realDonaldTrump @OANN @JudicialWatch Why did he win then? You all act like he was robbed and the grievan… https://t.co/5LHIm8x1ki
1014,@realDonaldTrump I haven't seen any pictures of the solar-power-generating wall like you promised.  Is Mexico writi… https://t.co/5VFWONckRB
1015,The wall is for the Mexico-America border and Ilhan Omar is from Somalia?? Geography is important kids https://t.co/jOcRA4EPdN
1016,@realDonaldTrump This is what Marshall Law is for ! Use it or it's another empty threat. Example: we'll close the b… https://t.co/BLwdJt5DdB
1017,"The Trump ""plan"" has yet again led to disaster.  Remember when a wall would fix immigration and Mexico would pay fo… https://t.co/H2kV3kFt2w"
1018,"Who knew? Mexico is indeed sending us their best! Or, at least 31 of their doctors, 7 of their pharmacists, and 8 o… https://t.co/O9U9OBlJp1"
1019,🤥#Lyin OLD🧓@realDonaldTrump @POTUS🧓👈NOT $0.01 @SenCoryGardner @SpeakerPelosi @SenCoryGardner @RepKinzinger… https://t.co/BjvxHFtDy5
1020,@kylegriffin1 Isn't the Fundamental Flaw that Mexico isn't going to pay for a shiny new wall?  I mean I was told th… https://t.co/eQoKnWqNKd
1021,She not even from Mexico and she talking about deporting her to the other side. This just prove the wall just built… https://t.co/coCtAclDsw
1022,It’s time every Company realizes what it’s going to cost them financially  doing  business with Mexico IF THEY DONT… https://t.co/4qxkHnJLmp
1023,"@washingtonpost Oh goodness, Canada is going to get us to pay for their southern border wall just like trump though… https://t.co/EYhudrADHH"
1024,"How heroin and fentanyl get into Philadelphia — and why a border wall likely wouldn’t stop them
⁦@realDonaldTrump⁩  https://t.co/6RQOWGEG9f"
1025,@butchotey @FrankD_DE @RepSwalwell And what has a house that was just elected done? 1)stopped a demogogue from push… https://t.co/f6lUFXSNPh
1026,@RedNationRising #USA should nationalize the Colorado River - and The Rio Grande - and claim it as US Territory bec… https://t.co/nyQBtcP3ll
1027,the wall is a boarder between mexico and the U.S. and racist ppl love using “the wall” when referring to all races… https://t.co/t99t8IU0Wo
1028,"the majority of the food produced in the US is dairy &amp; meat products, but the majority of our fruits, vegetables, e… https://t.co/4muHU6t9Wb"
1029,@CNN That's cool. Now do something for the nation who has gave u the opportunity to become so rich..donate to the USA/ Mexico border wall.
1030,"@piersmorgan @realDonaldTrump Sod the Mexico wall. Build one round these people mate, cheers mate."
1031,I'm sorry if she made that choice to take drugs or do what she did .. it is clearly not Mexico's fault so building… https://t.co/cdGgmTJW8p
1032,@Kamalah_Daniels @TheRightMelissa @RealCandaceO @seanhannity I gotta ask do you believe Trump is building a wall? N… https://t.co/yj7e1jK5Q8
1033,@realDonaldTrump Stop with the lying! No wall has been built ! The only time I want to hear about the wall is when… https://t.co/hxj9lA3UUW
1034,@SecPompeo Is jumping to Mexico harried with the wall..
1035,"@thehill Trump, Quick, 200 more crooked cop, Hilary / Obama did it shouts for the Trumpsters. Sell more fools coal.… https://t.co/2GiFjALbsx"
1036,"The government is clearing strips of land inside sensitive wildlife habitats for endangered animals, birds and mona… https://t.co/Lv3JbCeRbl"
1037,Nearly Useless Factoid for the Day:  Banging your head against a wall uses approximately 150 calories an hour. Ther… https://t.co/emkat5buDK
1038,Wall Street abre al alza por resultados positivos de JPMorgan y la compra de Anadarko Petroleum por parte de Chevro… https://t.co/nLZawsfnaK
1039,"Bad Food, Broken-Down Trucks: What It’s Like to Be a U.S. Soldier on the Mexico Border - The New York Times

Based… https://t.co/0BOjXzLFZa"
1040,"@realDonaldTrump You took an oath to uphold the Constitution where only Congress can appropriate money. Yet, you've… https://t.co/iPbPNd0SJT"
1041,"@c0lettea family and themselves. Even if there is a wall built, there are still going to be drugs inside and brough… https://t.co/GfwQo4Iq8m"
1042,"@realDonaldTrump ""Mexico will pay for the wall. ""

You were absolutely guilty of obstruction and collusion. If you… https://t.co/7QevsrdAKh"
1043,@c0lettea @sabrinapls Then why build the wall if you have nothing against the “good people of Mexico”
1044,"If a Democrat were to win the 2020 Presidential election, do you think they will keep the wall at the Mexico/US border?"
1045,"Last time I checked the other side of the wall would be Mexico, NOT Somalia but go off dumb bitch https://t.co/OKPNa7p9vD"
1046,@realDonaldTrump No.  Wrong.  Lie.  Mexico isn’t paying for the wall like you said and why should congress come bac… https://t.co/XJcEkRd39U
1047,"@Chiefs Fun Fact: The Mexico City stadium where this game will be played has a giant wall around it.💁🏼‍♂️

https://t.co/HyC1KTdo0H"
1048,@realDonaldTrump Lets make a list of the campaign promises that you didn't fulfill. Did you fix North Korea? No. Di… https://t.co/ORMyL9Eh9M
1049,"@salas__10 @connorrhia Lohan Omar isn't from Mexico!!!! Wtf, is ""the wall"" going around ALL of America? Is it a dom… https://t.co/wOHPfIYolr"
1050,Real work in progress @realDonaldTrump   Maybe you can get Mexico to build the wall. Yes? https://t.co/sPBYPTYwMJ
1051,@krassenstein @realDonaldTrump No hurry because we have been 100% assured by President Trump that MEXICO WILL PAY F… https://t.co/6sNO2p5vCq
1052,@sconsyHammer @thomaspearc3120 @Trumpcrazytrain @Armondoyou2 @gregthedoughboy @kmillercc @JandRHendricks… https://t.co/TFbrDoAakj
1053,"@realDonaldTrump Keep telling your supporters about the invisible wall. Eventually, they’ll realize you’ve been lyi… https://t.co/En5F1wrCYm"
1054,By the time he’s through with them Trumpkins will believe there are large sections of invisible wall along the US/M… https://t.co/49lEzjpBnx
1055,"@thehill Trump's nothing but a empty glass of water with stain written ""Racist GOP Flagship.""

Don't see any self r… https://t.co/yGShzndyS9"
1056,@cameron_kasky Everyone knows that Mexico is going to pay for Notre Dame's rebuilding...just like Mexico paid for T… https://t.co/1xXh9RTywx
1057,"@c0lettea first i’d like to say i am sorry for your loss. drug addiction is a horrible disease. however, there are… https://t.co/j67z1zXZCj"
1058,"Bad ratings @CNN &amp; @MSNBC is not reporting that any money spent, for the sake if speed, on building the Great Wall,… https://t.co/yNqZNTJK0N"
1059,@Stop_Trump20 @cherokee_autumn If he ever gets his wall I'm going to go to Mexico and sell aluminium ladders.
1060,@NYHammond I guess that’s like promising to build a wall with Mexico’s money.  Never was gonna happen.
1061,"@Danktastrophe ""My kid knowingly used heroin made in Afghanistan.
It was unknowingly cut with fentanyl made in Chin… https://t.co/qLFwS0pwOx"
1062,@thomaspearc3120 @Trumpcrazytrain @Armondoyou2 @gregthedoughboy @kmillercc @JandRHendricks @FnicholasR… https://t.co/ORP0UgbmzI
1063,&amp; 70 thousand lives annually. Now compare this to the efforts behind the wall Mexico isn't paying for and will neve… https://t.co/WLuyK7ZFvI
1064,"I keep seeing people saying Trumps wall will stop drugs coming into America from Mexico, do y'all realise the CIA have planes?!"
1065,@realDonaldTrump U said Mexico was paying for ur wall. U also nearly took away my health care. I worry our food and… https://t.co/81lpiU8Q5Q
1066,@BeeBee5959 @EdKrassen @krassenstein @realDonaldTrump @OANN @JudicialWatch You mean you have never watched Don the… https://t.co/RS7trVkgTu
1067,@LouDobbs @realDonaldTrump @FredFleitz @EdRollins @gen_jackkeane @CharlesHurt @kayleighmcenany That’s right if Mexi… https://t.co/Hx35Y033NA
1068,Does she know the wall is going up at the Mexican boarder and that she wants someone who’s islamic and not from Mex… https://t.co/UT6bYk8d74
1069,@KaitMarieox @IlhanMN We should build a wall and throw your sorry ass over it. You can’t sit here and say you were… https://t.co/ruOvRbUvcE
