,0
987,@WhiteHouse But you want to cut FEDERAL employees retirement and benefits and freeze all pay raises..that's over 80… https://t.co/AW9zeeKJNp
988,"@MadisonSiriusXM Joe, corporations do pay taxes, they are called income tax, they pay the part of employees FICA an… https://t.co/iMXKQtokf2"
989,@thatsjhendricks Contractor doing intelligence analysis for a federal agency. They are not fed employees.
990,"Find all your HR resources here! Federal W-4, I-9, New Employee forms...and more!
https://t.co/bBgJHeTv1f #HR #employees"
991,"NEW WORKING PAPER: The Growth of Public Employees' Salaries and Benefits, 1998-2017 (Andrew G. Biggs / American Ent… https://t.co/LmhuJg89ro"
992,"@realDonaldTrump ""Getting nothing done,"" says the POTUS who shut the government down for 35 days, and wants to shut… https://t.co/Hk4DtNHRJa"
993,Top Trump officials are about to get a $10K raise while federal employees work without pay during the shutdown - VI… https://t.co/BoXle1C1pf
994,70% of Coloradans had a reduction in their taxes thanks to federal tax cuts &amp; major Colorado employers increased wa… https://t.co/mWG4ZP1c3E
995,"@DmitriMehlhorn @ms_brizzle @notcapnamerica Please, Kamala's experience and qualifications far exceed Beto's. Not e… https://t.co/PteqybPnve"
996,Welcome all attendees to the Chapter 108 of the National Active &amp; Retired Federal Employees’ 63rd annual meeting. T… https://t.co/8b8hpI6JaT
997,"I was informed that including federal funds, the costs per child, per school year is just over $15k per year. 

Giv… https://t.co/7sz0D6JHxp"
998,@JoshuaGreen @RandyResist Truthfully  part of Federal Employees Health Benefit program and want it left alone!
999,"OMG, the Federal Government is hired by the States.  The employees can’t change the operating contract, aka the Con… https://t.co/jm1lBsxRex"
1000,It’s tax day! We have employed Federal employees that owe about $3 Billion in back taxes. Why aren’t they fired or… https://t.co/mgZgvMYq2P
1001,"@BenBrengman @HouseGOP @WaysandMeansGOP @RepKevinBrady Employees work for those benefits. 
Those aren't federal inc… https://t.co/cUkEm3Aacf"
1002,"The Federal Income Tax should be eliminated, government programs, agencies, employees and spending reduced to 1/2 -… https://t.co/TwAMgM3T6o"
1003,"@mgc0083 @robreiner Last week, Trump told federal employees to ignore the rulings of judges.

We do not live in a m… https://t.co/r0eET6vHMF"
1004,The Credit Union was chartered in 1956 under the name Cyclops Titusville Federal Credit Union. It was organized to… https://t.co/uI5yGxlOWC
1005,"Strip away the benefits from all Federal Employees. Yup, that's the way to build loyalty! https://t.co/NZ5L3sLyKt"
1006,Bill to give federal employees 12 weeks of paid family leave now has Senate companion - Federal News Network https://t.co/wJlDFqqCqT
1007,"Good morning! Here's Monday's @FEDERALNEWSCAST 

https://t.co/h9w0HqJYIs"
1008,Bill to give federal employees 12 weeks of paid family leave now has Senate companion https://t.co/TVYzvhxcIH
1009,Senate Bill Would Give Federal Employees 12 Weeks of Paid Family Leave https://t.co/odXOxseyqm @SenBrianSchatz #federalemployees #@fedsmith
1010,@tyler_t_moran The obstacle is the constitution and laws of the United States - not federal employees.
1011,"This is because the IRS processing center for those places is in Massachusetts, where federal employees briefly rec… https://t.co/d2WIsuVQkt"
1012,@AndrewYang A thank you video from federal employees... Gross.
1013,"RT SCOTUSblog: RT AHoweBlogger: #SCOTUS does not act on Indiana abortion, federal employment protection for LGBTQ e… https://t.co/vOkfCyg9Ts"
1014,A contractor injured when chemicals spilled on him at a Louisiana @ValeroEnergy oil refinery in May 2018 can’t sue… https://t.co/pCXU22GQ3L
1015,"#SCOTUS does not act on Indiana abortion, federal employment protection for LGBTQ employees, or petition for review… https://t.co/bg3eUrv79c"
1016,"I'm not surprised, IRS is extremely strict about accessing records, does everything they can to log access and usag… https://t.co/zZ9DQ2ApRx"
1017,"@realDonaldTrump and YOU should stop inciting hatred throughout this nation!  YOU are the one, with your white nati… https://t.co/KOc0x6SKEI"
1018,"@yegrembenti Which position you working ? Or you  blinded by his stupid ""Medemer"" .8.8 milion ppl need aid  ASAP ,b… https://t.co/cokoSL8aPM"
1019,"@hboulware Dis-enchanted, FORMER Catholic, anti-American, terrorist who murdered kids and Federal employees.

Better?"
1020,@cathmckenna @penottawa @TorontoStar Barbie forgot to mention how much it will cost to implement your federal rebate. More fed gov employees
1021,"Interesting enough, Republicans in Congress revived a response to this nonsense: Pay certain federal employees $1 s… https://t.co/I4aYSaNyOj"
1022,"The author writes, ""We cannot sustain ourselves without a public sector workforce. But an increasingly bloated clas… https://t.co/gqhK4z8SdU"
1023,Excited to be in training today with the Canadian foreign service institute. Learning how to manage employees withi… https://t.co/GqHUIiOEUO
1024,@realDonaldTrump @FoxNews @SteveHiltonx Then lead #Congress to pass a bill that makes former Federal employees from… https://t.co/MBEnucKIqH
1025,"[BLOG] Virtual Reality Prepares Federal Employees for Workforce Realities. While some manual jobs will be ""taken ov… https://t.co/LugHEQlkHv"
1026,"@TheNoahRing We have to pay the 9,000,000 federal employees!"
1027,@qurat_cheema madam i want to send u a letter. Plz read and hilight that all federal employees of big cities must g… https://t.co/I9vzSCHH4i
1028,Employees are responsible for at least 50% of the federal #cyber incidents each year. Learn about the types of empl… https://t.co/GDGwuGjxwS
1029,"H.R. 1534 ""would provide federal employees paid time off if they need to care for themselves or family members.""… https://t.co/veGnnE3oF6"
1030,"@plantlady293 @RuthieRedSox All of Congress, the President, his staff, all Federal employees contribute to bothMedicare and Social Security."
1031,7.$3.1 billion on vacation for federal employees placed on administrative leave
1032,"Employees Retirement System Of Texas Cut Holding in Simon Ppty Group New $SPG by $801,600 as Valuation Declined; As… https://t.co/8SfnXEjyi2"
1033,@JackMer72409003 @TwitLiberal @itsJeffTiedrich @realDonaldTrump Respect has to be shown before it can be recieved y… https://t.co/VB8cKFwsXv
1034,👍 12 Weeks Paid Family Leave for Federal Employees Proposed in New Senate Bill https://t.co/wpCbjWikTF
1035,"@SenKamalaHarris He used Federal Employees as Politica Pawns, why not use the refugees too."
1036,All employees have fundamental workplace rights which are often governed by federal and state laws #lawyer #law… https://t.co/mn4Wzkrub6
1037,Amazon &amp; Netflix paid 0 in federal taxes. How much did you pay? How much increase in wages did Amazon employees see… https://t.co/iPtNafF8WZ
1038,@RVing_America @dyankane2 @jeffhmorse @SpeakerPelosi @realDonaldTrump @Ilhan So you hate our military and police an… https://t.co/et7PPEqPmP
1039,Walmart must pay $6.1 million to a class of employees for not providing meal breaks when it required workers to go… https://t.co/EofP6VBBU5
1040,Banks borrow at the discount window when they are experiencing short-term liquidity shortfalls and need a quick cas… https://t.co/tp8iOr2wb7
1041,"It's TAX Day! In 2018, our employees collectively paid (via tax withholdings from their paychecks) a total of: 
$1,… https://t.co/aVeuWEyQQU"
1042,"@KamalaHarris Our taxes are too high...cut spending, reduce the number of federal employees and leave us alone.  We don't need you."
1043,"As a Union President/Official, @NTEUnews supports/Advocates for Democrats, Republicans, Independences, Etc/ALL GS F… https://t.co/KwXe7LPBJc"
1044,@ZameenProperty Is membership open now for Federal Govt Employees?
1045,"ICYMI: At the end of December, Trump Canceled 2019 Pay Raises for 2,000,000 Federal Employees… https://t.co/vefB52Qme2"
1046,@AOL Then it should be OK to ask federal and state employees to speak another language because our constitution doe… https://t.co/d7tb6wL3eN
1047,@LarryWilson @KoreyKruse @gtconway3d @KellyannePolls I mean why you expecting George to divorce his wife but not ho… https://t.co/twhhUICO6t
1048,@realDonaldTrump @FoxNews @SteveHiltonx And...at least former employees of Obama administration are getting fantast… https://t.co/rwBNzLK2py
1049,@Mymmeli8 @StevenWC_ @slight9 @boilingbutter @hufco60 @Ajah1551 @BearingTruth @auntieamy90 @Ballistic_XLR… https://t.co/yxFUc3GlD9
1050,7-Eleven Inc. cannot compel employees who brought a proposed class action over unpaid wages to divulge their person… https://t.co/e5G1PxjFG0
1051,"@KristinBTate @realDonaldTrump 
Cut. 
Cut.
Cut.
There are So Many Idle, Unproductive,  System Abuse Federal Employees!"
1052,media. Tweaking a few political appointees is no answer to the deep state. Stop pretending a bureaucracy packed ove… https://t.co/3pScid35L4
1053,We see the same blacklisting in government. The federal civil service is 90 percent Democrat. Justice Department em… https://t.co/ONLf1N96s0
1054,@RoymMalik @BBhuttoZardari @ImranKhanPTI @Asad_Umar @Qamarzkaira @SenRehmanMalik @Mustafa_PPP @WaseemBadami… https://t.co/xcZRqoNSNT
1055,@drmom247 @JillWineBanks Yes...according to what @Lawrence shared last week. Anybody  (federal employees) who obstr… https://t.co/1U9xuXda8i
1056,"&gt;staffing your gas station with ""employees,"" who are subject to federal labor regulations and taxes and can strike… https://t.co/RTJg0QrP3D"
1057,DaVita is facing 39 federal lawsuits from current and former Colorado employees who claim they're owed money for unpaid wages and overtime.
1058,@Tired_Terry @LGeorge_Designs @WMerthon @Distinct_Words @RoccosMom4 @Breakthyme @ArmyWife4Now @ChillestMike… https://t.co/w6xKrH1KZr
1059,"@TSA why do we get TSA locks, but the agents aren’t able to use the key to open the lock. Oh and you of course aren… https://t.co/NT4xKwtlPk"
1060,@waffles8890 @FrivoIousRBX @TheStrattonMan @TheVerzai @PresidentFrosty Actually............ that's not quite so acc… https://t.co/xCVQAazNvh
1061,"@HeathMayo He increased the debt by decreasing revenue, not by increasing government spending. Increasing tariffs i… https://t.co/YX1cNoC8ZT"
1062,"@BlackHawk576 @TheMattyDog @billpeduto Yeah about that, so not disclosing funding projects in foreign lands, tellin… https://t.co/FeRByn5cCo"
1063,"@JudicialWatch Does this waiting game of indicting Dems, DOJ folks, FBI, CIA, scattered federal government employee… https://t.co/UJwJNmszRK"
1064,"@Lrihendry Um..police are not Federal employees, they got paid."
1065,"""The Associated Press counted at least 1,400 unique records of employees of the FBI, Secret Service, Capitol Police… https://t.co/Gb7IpDbz0l"
1066,"@Steve_Mutch @ChrisMurphyCT Damn, Nearly 8 months later...

But really. Any laid-off federal employees just means m… https://t.co/l8B2VGKouk"
1067,@cyclune @soulkhan @zxlkho @neeratanden @mattyglesias Let me explain it for you another way. The Whistleblower Prot… https://t.co/CaWWMGK5oi
1068,"@olit123 @CNN People living on the streets increased. Crimes by them increased, needles on the street,etc.  Decrimi… https://t.co/1pjVa4ZEtO"
1069,"If it's really a national emergency, we'd be smart to not give control over to a paramilitary segment of federal em… https://t.co/PoMWBk55yb"
1070,"Soooooooo we calling Trump a wannabe dictator yet or nah? Also, when a president tells federal employees to commit… https://t.co/uGuhS5zn8V"
1071,"A 75% cut would mean 2,250,000 federal employees left.

That's STILL 2,151,229 more than all of megacorp Google's e… https://t.co/8OnvWEvUAs"
1072,See those are the federal employees that get effected the most when the government shuts down.   #FindingJusticeBET
1073,@Camellia_Alexan @DitatorJ @Ilhan I've looked at quite a bit of 'evidence' over the years: much of it conflicting.… https://t.co/a4iihd4wII
1074,@greta I’d be more impressed if she passed a bill to make it mandatory that Federal employees pay their income taxe… https://t.co/pZH4edtrl2
1075,@castastrophee The reason both being employees even mattered for FMLA is that is how the min req for the federal la… https://t.co/0EYLWJxihP
1076,"@marthamaccallum Does his new health care plan include Congress, Senate and all federal employees"
1077,"@ParksKMBZ There are a LOT of self-employed people in this country, which means a LOT of people would understand hi… https://t.co/5BDzfIwpel"
1078,"US senators introduce legislation allowing federal employees to divest from fossil fuels
https://t.co/Tcr7YbILV8"
1079,"@ReganLieutenant @rickwtyler @PeteButtigieg LOL. You're not referring to Ted Cruz as ""conservative"" - are you? Seri… https://t.co/tr8tEkdlR2"
1080,"The Obama admin told caseworkers if they spoke to the press, they would be committing  a federal offense! So Obama… https://t.co/tkTARodOHR"
1081,This is what the trump administration is all about. The general population’s standard of living does not matter. To… https://t.co/nSqnSNGWhR
1082,@RoKhanna Would that also apply to Federal employees?
1083,"@brandt7chevy Ive
sent letters to the big five banks
head offices also and called them.
Please tell
Ive got 18 yout… https://t.co/zetvx8IaBS"
1084,"@uphonic Ive
sent letters to the big five banks
head offices also and called them.
Please tell
Ive got 18 youtube v… https://t.co/i4P8Ubv8ON"
1085,@ActifyPress @eshaLegal @delmoi @apeirophobic How do employees working for private companies under contract build w… https://t.co/9FbZAdSc2V
1086,"I am a procrastinator thus waited until the last minute to discover I owe over $3,000 more in federal tax than last… https://t.co/EBSpdg79fF"
1087,Never thought I see the day when the president would instruct federal employees to break the law and promise a pard… https://t.co/ZbcvS0x8OZ
1088,@AngelicPrado @DickDavidson3 @ealight461 I live in Nebraska...most definitely red. I owed $2000 last year and this… https://t.co/Ig2F12W2s1
1089,"The Associated Press counted at least 1,400 unique records of employees of the FBI, Secret Service, Capitol Police,… https://t.co/j3tJXPuEK9"
1090,"@jodotcom Technically National Guardsmen are employees of the State. 
California is therefore bound by its own laws… https://t.co/edDabG6rjr"
1091,"The Associated Press counted at least 1,400 unique records of employees of the FBI, Secret Service, Capitol Police,… https://t.co/Xy05ib923h"
1092,"@PressSec *Confiscates,* really going for the scare factor, even as Trump, who is actually confiscating our healthc… https://t.co/Jet1wYrXKb"
1093,"Return of “Reds under the bed”
Do federal employees and contractors with security clearances regularly discuss inte… https://t.co/fROh6hC4mF"
1094,"@nytopinion We have these neat Federal employees called ""auditors."" If you think they're not doing their jobs, make… https://t.co/jGswWP5Ckj"
1095,@Alyssa_Milano I own a small business and we made 48.8k each in profit between me and my partner. I have 5 employee… https://t.co/UToStdtkef
1096,"@AOC not surprising when most employers pay their employees under the federal poverty level, get massive tax cuts a… https://t.co/CKEGPCCPen"
1097,"@kazweida It's not like we have any federal employees that understand tax laws and could explain them to Congress., right?"
1098,@accuweather A federal investigation found “severe and pervasive” sexual harassment of female employees at AccuWeat… https://t.co/eIQrg1Dmjv
1099,@accuweather A federal investigation found “severe and pervasive” sexual harassment of female employees at AccuWeat… https://t.co/clPqGpTMlj
1100,@cher Veterans are/were Federal employees. Talk to the president about what he's doing to ensure their care.
1101,"@marthamaccallum Will we get free healthcare ? Because I am on Medicare as my secondary insurance, and I PAY for it… https://t.co/L6I3Uj4Mic"
1102,"@MediaCellPPP @BBhuttoZardari In 2012, the Pakistan People's Party government has regularized all Federal Daily Wag… https://t.co/fY9vQtyQXK"
1103,@RepJeffries Please release your personal and business taxes. Every member of Congress and all federal employees sh… https://t.co/OIx3ZalgLX
1104,"@TheCurrentPk @BBhuttoZardari @AseefaBZ @BakhtawarBZ @MediaCellPPP In 2012, the Pakistan People's Party government… https://t.co/wyRxEC3OzB"
1105,"@VFernandez596 I know PR federal employees pay USA taxes, it’s still a spit.  Why we have federal employees on that s.hole is beyond me."
1106,20% of our employers are Federal employees that pay fed tax. You want to 😩 about us not being able to pay that ONLY… https://t.co/azdN9A2X05
1107,@2ndfor1st @KaitMarieox @BernieSanders Remember the breadlines when federal employees stopped getting paid for a month?
1108,@DoctorJonPaul @realBlakeWatson Federal employees make less than 16.50. Even with a college degree GS positions are… https://t.co/bLwaveLlFT
1109,"@sianoresist No, a federal judge ruled male-only selective service unconstitutional. 

He won’t though. Too much $… https://t.co/7HjhlbdixO"
1110,"Moving back to St Pete. If any of you know of any it job openings let me know. 
https://t.co/c4JlWNC21U 
I have a c… https://t.co/z6EVZ2X8DO"
1111,"Moving back to St Pete. If any of you know of any it job openings let me know. 
https://t.co/c4JlWNC21U 
I have a c… https://t.co/5LTNphIEKD"
1112,"How many of you pay taxes to these companies?  
💰 Sales tax? 
💰 Federal excise tax?

Did they lower prices?🔻
Give e… https://t.co/CHjPmr8WrE"
1113,@NeilWMcCabe2 Term limits for elected officials. Career term limits for Federal Employees (just like the Armed Forc… https://t.co/I4bldFL6nN
1114,"Mr. Waseem Hayat Bajwa
Director General 
Federal Government Employees Housing Foundation
Islamabad
Assumed charge o… https://t.co/ZkvZk8f9An"
1115,Using federal employees on a federal website to advocate campaign issues is a violation of the Hatch Act. Of course… https://t.co/d9gt9CCyK6
1116,Did Y’ALL know not Federal nor  Georgia law entitle employees to breaks of any kind after working any number of hou… https://t.co/dq4uiiwe1o
1117,@joncoopertweets Frump doesnt collect his salary of $400K per annum. I wouldn't either if I could take 242 days of… https://t.co/LuEKiZUnXI
1118,@politico @ericswalwell Time to stop protecting Senate/Congress members who throw out baseless accusations. Bring a… https://t.co/fDkHtOZWKb
1119,"@neonoto4 @DPayton2 @neeratanden its from the wikileaks dump, this is why the stooges in DC don't want you to read… https://t.co/afeRpew6Qe"
1120,"""Reduction of Federal Employees"" I'm fine with.  This is just efficiency and if we can reduce costs one place, it a… https://t.co/j6KZhs1TVz"
1121,Sarah Sanders: Lawmakers not 'smart enough' to read Trump's tax returns https://t.co/rIPX3jVlRB Blowfish. Did you k… https://t.co/wWay04AmxT
1122,A federal investigation found “severe and pervasive” sexual harassment of female employees at AccuWeather while the… https://t.co/9F3MQGCSPf
1123,The President nominated ex-AccuWeather CEO Barry Myers to head the National Oceanic and Atmospheric Administration.… https://t.co/o9G45iBAiQ
1124,"@thaximan @SRuhle @nytimes Who is benefiting from them not paying taxes? (Shareholders, employees, community, them… https://t.co/IAqeVeVZ2i"
1125,Good news! Glad to see the federal government is starting to practice what they preach  by encouraging more… https://t.co/AvW0JDyF0w
1126,Hackers steal data on U.S. police and federal services employees - 112 International https://t.co/WKIuGVWa18
1127,ALL Federal employees at a managerial level or law enforcement agents are instructed to take personal notes on unus… https://t.co/0iU6Uf3Y0M
1128,"For the next 5 years, the Rural and Northern Immigration Pilot will be focused on strategically attracting highly-s… https://t.co/e1cP36X7VZ"
1129,"All Employees: Federal Government in Tuscaloosa, AL (MSA) https://t.co/HTR3dc5iUL"
1130,I posted about this last night. They also released into about employees of Boulder and Jefferson County officials..… https://t.co/Alyw839w4R
1131,"شھباز شریف نے بیوی اور بیٹی کو تحفے وغیرہ دیے !
Special Articles 5,9,17,20,25,28,29,35,199
1 Federal Employees Bene… https://t.co/jaf9Z6hUq2"
1132,@Kdawggk @HillReporter That's right. My company was in the process of converting it's salaried employees to hourly… https://t.co/HKCqWHKUqN
1133,@HOPEatlORG This place is absolutely terrible. They take SSVF (federal grant) money but they DO NOT help veterans.… https://t.co/3UL9timDlZ
1134,Ho sakta tha Mara idea wrong Ho. But May or June Kay Budget ma Pakistani public Kay buhat zydah relief or surprised… https://t.co/Hkm4lnqBQ6
1135,"@realDonaldTrump Similarlly the recent shutdown, despite your best intentions, injured the economy even though at t… https://t.co/2yBYCtaKqy"
1136,The Act bars federal employees from spending Congressionally appropriated funds on anything other than what is auth… https://t.co/NxxXWkKAzM
1137,The woman in her example makes over twice the federal minimum wage &amp; has only one child - &amp; it’s still impossible f… https://t.co/Mf0jbnHCGE
1138,"@funder @Lydiad1957 who are you kidding?
The Federal Govt is the best customer of Trump Properties.
Where else can… https://t.co/I5x5Ph1IUS"
1139,"@wendyj1234 @DebiIrwin Tansgender ban in the military?
Reversing discrimination against Transgender?
Saying it’s le… https://t.co/1KhuuEp5u7"
1140,"@wendyj1234 Tansgender ban?
Reversing discrimination against Transgender?
Saying it’s legal under federal law to fi… https://t.co/OnCZfr4I6W"
1141,@mummahlee @Martina A sanctuary city in short follows this ‘rule’: “The Sanctuary Ordinance generally prohibits Cit… https://t.co/pjI1Ub6XSM
1142,"The Trump administration has created fear, confusion, and resentment among federal employees. That's the goal.… https://t.co/oB8E2gvcb0"
1143,"@greta Sorry but I really don’t care about a state or federal employees tax returns, nor should anyone else. The ta… https://t.co/TME2hew8jw"
1144,@pfiec Odd that you’re assuming only Democrats live in sanctuary cities. Similar to Trump thinking all federal empl… https://t.co/OIPLyU4w2g
1145,"@dbongino So do all the slithery, slimy, spying, Deep State slugs 🐌 former &amp; currently Federal employees &amp; politicians."
1146,"@WhiteHouse @realDonaldTrump ""President"" Trump had once again one more disastrous week filled with lies, division,… https://t.co/4j80ATxZ8S"
1147,@greta Why? Isn't that personal information? Between taxpayers and IRS? Politicians already make DETAILED financial… https://t.co/JkWKyosKWo
1148,"Hey now!  Three (3) years ago  President J David Cox Sr. 
Standing up for the rights of Federal employees! Give em… https://t.co/5Qb6iFoD2x"
1149,"@TedWellsMustach Right it's so beneath them all of them, these corporate kings and their fifedoms. Wall street bonu… https://t.co/d3QHp9OHtg"
1150,"@Honeybladger @unsuckdcmetro Seeing visitors, lobbyists, and business people from all 50 states use the DC Metro sy… https://t.co/pl3TWRGDVX"
1151,@marthamaccallum Ask him how many doctors will remain practicing medicine once they've been reduced to a glorified… https://t.co/AKZggBejId
1152,"@newtonmarunner @GovInslee True, but keep in mind that employees aren’t eligible for federal subsidies if their emp… https://t.co/eGXQVsQP8i"
1153,What abuse of Power looks like! Top Trump officials are about to get a $10K raise while federal employees work with… https://t.co/Z2DEuO3puP
1154,@TomFitton @realDonaldTrump The worst part of what is called #Spygate is the Federal employees hired in the Clinton… https://t.co/NxSGjWO3fB
1155,A federal investigation found “severe and pervasive” sexual harassment of female employees at AccuWeather while the… https://t.co/DcX3APjEj7
1156,@realDonaldTrump Man how ripped on blow does one have to be to cobble together a sentence like that. Are federal em… https://t.co/NDFZmAMIf6
1157,"Their Are Great Responsibilities Are NAB""s Shoulders Because Of NAB""s Employees Are Federal Government Level &amp; Prov… https://t.co/KgI9YJE7iH"
1158,@sandralhanlon Congress needs to have KN testify under oath. She’s got no reason to lie for Trump now. Asking Feder… https://t.co/IkZQ0xPfEc
1159,"The Associated Press counted at least 1,400 unique records of employees of the FBI, Secret Service, Capitol Police,… https://t.co/41RSiEIrcg"
1160,"@TeaBoots Group of Hackers Upload Personal Data of US Federal Agents Online 

The hacker claimed to have “over a mi… https://t.co/xXoZNxNodB"
1161,@JonnyGeller This snarky attitude &amp; complete lack of understanding of the effects of federal &amp; state (especially CA… https://t.co/NEZ2C3TLQU
1162,"Report Finds ‘Pervasive’ Sex Harassment At Company Run By Trump Nominee For NOAA - 
A federal investigation found “… https://t.co/SN7kr5qyEP"
1163,@92stag @realDonaldTrump What was the compromise offered by the GOP? Eventually the agreed funding was equivalent t… https://t.co/feoxjY5gqG
1164,"https://t.co/x67EUELi7V
Looks like the payments to Trump properties for federal employees has been quieted."
1165,@rayaberle @ChrisMurphyCT Fuck federal employees. There’s way too many of them as it is
1166,"POSITION OPEN: Pliable leader sought for large, dysfunctional federal department. Must manage 240,000 unhappy emplo… https://t.co/EgHmgwtF0g"
1167,"Homeland Security secretary: The worst job in Washington

POSITION OPEN: Pliable leader sought for large, dysfuncti… https://t.co/LxuJw1cjDC"
1168,"Homeland Security secretary: The worst job in Washington: POSITION OPEN: Pliable leader sought for large, dysfuncti… https://t.co/3DDVfTqTHL"
1169,[GOVEVENTS BLOG] Virtual Reality Prepares Federal Employees for Workforce Realities. While some manual jobs will be… https://t.co/XZB93n1Qc4
1170,@lynsey_keeley @Dave38947965 @guardian That law doesn’t state any president has to release their taxes. That law is… https://t.co/JMxqsB80BV
1171,@EdKrassen @Donnenhoffer1 NDAs do not apply to federal employees. The courts have also said that those First Amendm… https://t.co/aKAnejfzrk
1172,Investigation Finds 'Pervasive' Sex Harassment At Company Run By Trump Nominee For NOAA - https://t.co/qStPaw08Hj… https://t.co/JBiMk3fmpj
1173,"Investigation Finds 'Pervasive' Sex Harassment At Company Run By Trump Nominee For NOAA 

A federal investigation f… https://t.co/7jjcW34ycg"
1174,"#News: Central Pennsylvania Food Bank helps federal employees affected by shutdown - ABC27

#harrisburg #PA… https://t.co/xMYCjsP2KK"
1175,"@CSpranklerunFan @donderoen @WIZARDNECK2112 @mitchellvii Indeed.

The truly sad thing, however, is that it wasn’t a… https://t.co/xshHkTpQIj"
1176,"Medical billing workers can work for #MedicareForAll as federal employees with full benefits and a union, instead o… https://t.co/KOkyMAcJy2"
1177,"@yamatoejam @briebriejoy @yesthatCarlo @BernieSanders I've thought about that, a friend used to do medical billing,… https://t.co/7w3XlefS2u"
1178,Hackers Steal Data on Federal Employees...Again. https://t.co/pIo7rr9Mj2 https://t.co/3dYzPUaznI
1179,The #Sanctuary Ordinance generally prohibits City employees from using City funds or resources to assist Immigratio… https://t.co/2DsVc8dG2z
1180,@krassenstein Too bad people don’t get or care that Rettig and Mnuchin broke not just the tax law stating they “sha… https://t.co/lQqEJzpdDp
1181,"@hirschA8720 Haha like she gives a fuck about federal employees, she has to keep from smiling while saying it... Ty… https://t.co/VmypUXwH6z"
1182,@realDonaldTrump State law enforcement should just arrest the federal employees bringing them over.  Sounds good!
1183,@TheScottMac @AnotherStam @Surrogatum @TheGentYYC That chart includes federal employees.
1184,@NevadaJack2 @xrey1 I think this should be made public for all federal employees and politicans/legislators before… https://t.co/Ff60NRrCQk
1185,"@clayranck Nope. The President, Federal Senators and Congressman are employees only for the purpose of taxation. On… https://t.co/dgfri4rZC9"
1186,"@IvankaTrump also, why are border patrol agents the only federal employees who are not allowed to get overtime.  My… https://t.co/b73qSqu9Fw"
1187,#Trump and when j gonna change the law of overtime for border patrol agents?  Did u know they are the only federal… https://t.co/RG87uKXqBr
1188,Perhaps. But the hundreds of thousands of their employees did. And Congress sucked up and spent those taxes as fast… https://t.co/Dx8oEZq0nv
1189,"@marthamaccallum Regarding his Medicare for All, what does ""for all"" really mean? Will all federal elected official… https://t.co/aA0jqtP59i"
1190,@AholdDelhaize Companies making a profit at the expense of it's employees and customers in our country extorting th… https://t.co/qjlO8DqbH3
1191,"The Associated Press counted at least 1,400 unique records of employees of the FBI, Secret Service, Capitol Police,… https://t.co/usqjOazbuC"
1192,Hackers posted personnel information of hundreds of federal agents and police officers online… https://t.co/NSC0NB8t6h
1193,"Trump’s willing 2 support fossil fuel industry,asbestos prod’n,reducing protected federal lands, etc. There’s no “E… https://t.co/tqyc7sTw8m"
1194,"@realDonaldTrump 1st, it's in violation of the Hatch Act which prohibits Fed employees from performing POLITICAL AC… https://t.co/FGmjj7D9Zp"
1195,Federal Employees By State https://t.co/JqFk1u50DL
1196,@JeffLectric @UCSUSA @SenStabenow @SenAlexander @SenatorCollins @SenGaryPeters @RepDanKildee @senrobportman… https://t.co/S10QVgfij3
1197,Hackers steal data on U.S. police and federal services employees - 112 International https://t.co/WKIuGVWa18
1198,This is as close to an impeachable act as we seen so far. If he attempts to direct federal employees to carry out h… https://t.co/cAdpaBUR4s
1199,@joshtpm You may be thinking of the Federal Acquisition Regulations (whereas the Hatch Act is focused on the conduc… https://t.co/HNUlPE0uvu
1200,@TDanevirke @benzie55 @Pork_Nocker @nothotsince97 @CelebLipstick @oohlalarouge1 @sweetpe14687243 @CrownOfSapphire… https://t.co/JytAZWsHZu
1201,Hackers stole personal data of hundreds of thousands of individuals affiliated with the FBI National Academy Associ… https://t.co/lcqFM0mTF9
1202,"The Associated Press counted at least 1,400 unique records of employees of the FBI, Secret Service, Capitol Police,… https://t.co/LrDUEsTtaQ"
1203,@wcain404 @CNN Why small businesses have to pay high taxes while corporations pay 0$ in federal taxes and making Bi… https://t.co/98pNBo020K
1204,@realDonaldTrump Never forget that the institutions you are attempting to destroy are more robust than the diseased… https://t.co/jzrfdcp2If
1205,"@DrRJKavanagh You know what hurts employees more? A massive corporation, squatting in their city/county/state, payi… https://t.co/CfzL9WOuE5"
1206,@suevee85 @TruthOnly37 @NewsLycaness19 @ms_trutalk @therealzanetta @sascat @keriRN @KevinMcGil @ItsAlinaJo… https://t.co/OuWCV5SVzR
1207,"The question @DNC @tedlieu is what Congress going to do about it if Trump &amp; Mnuchin tell Congress to pack sand?

I… https://t.co/ucMqjyzQRf"
1208,"#Hackers posted personnel information of hundreds of federal agents and police officers online.
More than 1,000 uni… https://t.co/IQRqV7leXd"
1209,@Kalaax008 @TruthOnly37 @NewsLycaness19 @ms_trutalk @therealzanetta @sascat @keriRN @KevinMcGil @ItsAlinaJo… https://t.co/8DbEWoofV7
1210,Bay County School is looking at laying off 600 employees because of Hurricane Michael and lack of response from the… https://t.co/F4RjGLSYpb
1211,@Hartsteinfeld @SkipTheDishes Gotta be run by ex federal employees.
1212,@Redneckupcycle Federal Hired employees or self-righteous bastard to believe that the government should go and ever… https://t.co/Nf9uMAB3b2
1213,@HillReporter @krassenstein This is a complete lie.  Why don't you read the federal and state laws regarding employ… https://t.co/Up8cTaseRW
